call_id,primary_call_reason,Primary_call_reason2
5646142617,Voluntary Cancel,Voluntary Cancel
6465562107,ETC,ETC
4774257900,Mileage Plus,Mileage Plus
1167127871,Mileage Plus,Mileage Plus
965520730,Seating,Seating
9317329423,Voluntary Cancel,Voluntary Cancel
2923059577,Baggage,Baggage
1553116199,Communications,Communications
2803158866,Digital Support,Digital Support
2822627145,Voluntary Change,Voluntary Change
7691047954,Products & Services,Products & Services
67265206,Upgrade,Upgrade
98456606,IRROPS,IRROPS
7562926326,Booking,Booking
2828883286,Communications,Communications
9989800617,Communications,Communications
1291955001,Voluntary Change,Voluntary Change
9093167139,Baggage,Baggage
4695134273,Products & Services,Products & Services
7824445187,IRROPS,IRROPS
8349512289,Voluntary Change,Voluntary Change
2249807424,IRROPS,IRROPS
3346452909,Seating,Seating
2718756995,Communications,Communications
4736110935,Voluntary Change,Voluntary Change
3418371534,IRROPS,IRROPS
1376554982,Post Flight,Post Flight
8735678220,Communications,Communications
6316168369,Voluntary Change,Voluntary Change
7134328174,Voluntary Change,Voluntary Change
7022580293,Products & Services,Products & Services
7044415652,Voluntary Change,Voluntary Change
7555891834,Traveler Updates,Traveler Updates
3552864581,Communications,Communications
7254461742,Communications,Communications
9726198674,Voluntary Change,Voluntary Change
1987086417,Post Flight,Post Flight
1613531343,Products & Services,Products & Services
2687234975,Traveler Updates,Traveler Updates
8879689762,Booking,Booking
3800264481,IRROPS,IRROPS
1779776869,Mileage Plus,Mileage Plus
5469260368,Communications,Communications
4376088959,IRROPS,IRROPS
8851565521,Communications,Communications
4745007998,Communications,Communications
9156969775,Products & Services,Products & Services
1741945657,Products & Services,Products & Services
627520010,Upgrade,Upgrade
380686228,Communications,Communications
4475705305,Baggage,Baggage
9527006672,ETC,ETC
1936957953,Voluntary Change,Voluntary Change
2354705970,Upgrade,Upgrade
9307179811,Booking,Booking
7186763140,IRROPS,IRROPS
1434243032,Seating,Seating
2379513052,IRROPS,IRROPS
6288020070,ETC,ETC
4927221924,Check In  ,Check In
4839269830,Schedule Change,Schedule Change
2827192994,IRROPS,IRROPS
2129713021,Mileage Plus,Mileage Plus
331329479,IRROPS,IRROPS
4532407941,Checkout,Checkout
9739001914,Products & Services,Products & Services
8319053661,Voluntary Change,Voluntary Change
101192843,Seating,Seating
1429474027,Checkout,Checkout
5837224417,Voluntary Change  ,Voluntary Change
216407845,IRROPS,IRROPS
6310652181,Upgrade,Upgrade
5576210419,Voluntary Cancel,Voluntary Cancel
3318887631,Traveler Updates,Traveler Updates
1407335981,Check In,Check In
6935323763,Post Flight,Post Flight
6426153396,Voluntary Change,Voluntary Change
2301777154,Seating,Seating
5955419983,ETC,ETC
414004332,Communications,Communications
7659244432,Checkout,Checkout
5498552121,Booking,Booking
5763430984,Products & Services,Products & Services
7849192776,Post Flight,Post Flight
623284939,Schedule Change,Schedule Change
5793043781,Seating,Seating
9485244586,Communications,Communications
3570184790,Seating,Seating
8547640755,Voluntary Cancel,Voluntary Cancel
5625089702,ETC,ETC
1480634455,Seating,Seating
4803300295,Mileage Plus,Mileage Plus
9717613431,Mileage Plus,Mileage Plus
7131096228,Products & Services,Products & Services
657795464,IRROPS,IRROPS
6383037822,Seating,Seating
2813826830,Products & Services,Products & Services
4493796549,IRROPS,IRROPS
2896320020,IRROPS,IRROPS
1027881607,Mileage Plus,Mileage Plus
424021235,Booking,Booking
6756441888,Voluntary Change,Voluntary Change
7515905308,Voluntary Change,Voluntary Change
2751547283,Voluntary Change,Voluntary Change
6244056433,Post Flight,Post Flight
7249740648,Voluntary Change,Voluntary Change
4474951507,Voluntary Change,Voluntary Change
4655330109,ETC,ETC
1704411806,Upgrade,Upgrade
8042573364,IRROPS,IRROPS
2802279711,IRROPS,IRROPS
4067196619,IRROPS,IRROPS
8755219022,IRROPS,IRROPS
7594912981,IRROPS,IRROPS
4783518943,Voluntary Change,Voluntary Change
1012967377,Check In,Check In
1545089713,Mileage Plus,Mileage Plus
5069837958,Voluntary Change,Voluntary Change
9807169417,Seating,Seating
7277567686,Upgrade,Upgrade
3936689688,Booking,Booking
5919592678,Disability,Disability
9536161324,IRROPS,IRROPS
6118113373,Mileage Plus,Mileage Plus
8025309851,Voluntary Change,Voluntary Change
6556635666,Checkout,Checkout
4441974396,Products & Services,Products & Services
5344766443,Baggage,Baggage
281928296,Communications,Communications
3239538236,Voluntary Cancel,Voluntary Cancel
2502069316,Checkout,Checkout
9487178784,Checkout,Checkout
135770751,Communications,Communications
277827624,Check In,Check In
2733732139,Voluntary Change,Voluntary Change
8267180657,Voluntary Change,Voluntary Change
3331041630,Voluntary Change,Voluntary Change
1606061624,Communications,Communications
4045964046,Communications,Communications
1477822510,Voluntary Change,Voluntary Change
1891571938,Products & Services,Products & Services
3250349473,Mileage Plus,Mileage Plus
1763663257,Checkout,Checkout
7438407892,Seating,Seating
8436871061,Voluntary Change,Voluntary Change
6609494618,Mileage Plus,Mileage Plus
2804692155,IRROPS,IRROPS
1419598397,Seating,Seating
1478528164,Communications,Communications
2994024502,IRROPS,IRROPS
5093246819,IRROPS  ,IRROPS
4975570346,Seating,Seating
7096351068,Seating,Seating
85598596,IRROPS,IRROPS
273403709,Voluntary Change,Voluntary Change
6744013847,IRROPS,IRROPS
371711661,IRROPS,IRROPS
1654479527,IRROPS,IRROPS
4198869620,Upgrade,Upgrade
4960403727,Traveler Updates,Traveler Updates
7910660028,Communications,Communications
3949825,Communications,Communications
6309203620,Communications,Communications
4966550979,Seating,Seating
2900608171,Traveler Updates,Traveler Updates
5362278621,Seating,Seating
517706223,Communications,Communications
8284628831,Mileage Plus,Mileage Plus
4378006515,Communications,Communications
8763383838,Voluntary Change,Voluntary Change
5350867722,Mileage Plus,Mileage Plus
2832388915,Post Flight,Post Flight
7694866977,Voluntary Change,Voluntary Change
7894966750,Post Flight,Post Flight
7558240440,IRROPS,IRROPS
6056785542,Seating,Seating
609310966,Mileage Plus,Mileage Plus
518892180,Voluntary Change,Voluntary Change
6883706160,Seating,Seating
4323120534,Voluntary Change,Voluntary Change
765493696,IRROPS,IRROPS
1556122964,Voluntary Change,Voluntary Change
8160114933,Upgrade,Upgrade
4176114552,IRROPS,IRROPS
7889234792,Seating,Seating
2569522657,Products & Services,Products & Services
6565493333,Baggage,Baggage
6106786951,Checkout,Checkout
5650685602,Communications,Communications
3968460491,Voluntary Change,Voluntary Change
5857109792,Seating,Seating
1625565339,IRROPS  ,IRROPS
4083217815,Mileage Plus,Mileage Plus
9946934623,IRROPS,IRROPS
6396478921,Check In,Check In
9447575361,Communications,Communications
7180929350,Voluntary Change,Voluntary Change
9331232612,Other Topics,Other Topics
2209390950,IRROPS,IRROPS
6697264232,Voluntary Change,Voluntary Change
2880659770,Voluntary Cancel,Voluntary Cancel
6084209192,Traveler Updates,Traveler Updates
4436967624,Post Flight,Post Flight
8852410288,Other Topics,Other Topics
2825511166,IRROPS  ,IRROPS
446975486,Voluntary Cancel,Voluntary Cancel
5223641583,Booking,Booking
1969699210,Mileage Plus,Mileage Plus
8036316964,Seating,Seating
6467221839,Other Topics,Other Topics
3248609625,Checkout,Checkout
8685271910,Seating,Seating
4954362800,Voluntary Change,Voluntary Change
9592523358,Voluntary Change,Voluntary Change
4270695786,IRROPS,IRROPS
9860082009,IRROPS,IRROPS
4101600504,Baggage,Baggage
9855686632,Mileage Plus,Mileage Plus
7442622201,IRROPS,IRROPS
4094760865,Voluntary Change,Voluntary Change
5430561099,IRROPS,IRROPS
6055475637,Seating,Seating
5260772292,Voluntary Change,Voluntary Change
7580894829,IRROPS,IRROPS
3963624790,Booking,Booking
4349648186,IRROPS,IRROPS
8507589401,IRROPS,IRROPS
2726820993,Upgrade,Upgrade
3468637920,IRROPS,IRROPS
3808089241,Digital Support,Digital Support
1946138102,IRROPS,IRROPS
4928266009,IRROPS,IRROPS
2121858885,IRROPS,IRROPS
893629656,Voluntary Change,Voluntary Change
6606569598,Products & Services,Products & Services
3473862270,Products & Services,Products & Services
2540565162,Digital Support,Digital Support
4505543679,Communications,Communications
5332872136,IRROPS,IRROPS
1986807583,Upgrade,Upgrade
1454612523,IRROPS,IRROPS
6081804407,IRROPS,IRROPS
1932369254,IRROPS,IRROPS
2539097675,Products & Services,Products & Services
983632928,Voluntary Change,Voluntary Change
687010155,Post Flight,Post Flight
9708787880,IRROPS,IRROPS
8031336596,Baggage,Baggage
337609475,Booking,Booking
5982805407,Communications,Communications
1250074787,Mileage Plus,Mileage Plus
2457305713,IRROPS,IRROPS
7659734606,IRROPS,IRROPS
9630845483,Mileage Plus,Mileage Plus
2018948351,Voluntary Cancel,Voluntary Cancel
1163802534,Products & Services,Products & Services
1464803939,Voluntary Change,Voluntary Change
1256849005,Booking,Booking
2887864212,Voluntary Change,Voluntary Change
8427766591,Booking,Booking
5844163789,Voluntary Change,Voluntary Change
4101229050,Products & Services,Products & Services
7769816074,Products & Services,Products & Services
2973973415,IRROPS,IRROPS
9655476133,Mileage Plus,Mileage Plus
1993655853,Seating,Seating
3150166899,Voluntary Cancel,Voluntary Cancel
1750775505,Other Topics,Other Topics
6157739685,Communications,Communications
2398798247,Products & Services,Products & Services
7964996834,Voluntary Change,Voluntary Change
6553837144,Seating,Seating
8806191149,ETC,ETC
4137914546,Voluntary Change,Voluntary Change
52470589,Booking,Booking
7437338631,Baggage,Baggage
157035197,ETC,ETC
1253690058,Seating,Seating
1600587123,Upgrade,Upgrade
7317129809,Products & Services,Products & Services
3227897749,IRROPS,IRROPS
2837144021,Booking  ,Booking
179533196,Communications,Communications
5290666247,Digital Support,Digital Support
4975368091,Voluntary Change,Voluntary Change
6799093944,Seating,Seating
4841795364,Booking,Booking
4120877686,IRROPS,IRROPS
3461616871,Voluntary Change,Voluntary Change
6914051695,Seating,Seating
1944046474,IRROPS,IRROPS
7358311491,Checkout,Checkout
9853937745,Checkout,Checkout
5457597864,IRROPS,IRROPS
5087274471,Voluntary Change,Voluntary Change
5250431255,Voluntary Change,Voluntary Change
9272471051,Communications,Communications
3908344315,Seating,Seating
2392811510,IRROPS  ,IRROPS
7101914979,Seating,Seating
1589685103,Baggage  ,Baggage
3801215879,Seating,Seating
9336121430,Seating,Seating
4760501873,Voluntary Change,Voluntary Change
3134801958,Check In,Check In
7732833981,Voluntary Change,Voluntary Change
8218056263,IRROPS,IRROPS
2093186261,Seating,Seating
4197303593,Voluntary Change,Voluntary Change
4994113187,IRROPS,IRROPS
6721374486,Communications,Communications
6646201521,Seating,Seating
1825844198,IRROPS,IRROPS
6833843205,IRROPS,IRROPS
9304208687,Mileage Plus,Mileage Plus
5831977598,IRROPS,IRROPS
2298459550,IRROPS,IRROPS
665448830,Seating,Seating
8978372527,Communications,Communications
1536999417,Post Flight,Post Flight
9760279638,IRROPS,IRROPS
1004899147,IRROPS,IRROPS
6185979890,Post Flight,Post Flight
6395220985,Mileage Plus,Mileage Plus
7988553239,Voluntary Change,Voluntary Change
951125784,Check In,Check In
2220834246,Voluntary Cancel,Voluntary Cancel
2213435460,IRROPS,IRROPS
3121747615,Baggage  ,Baggage
9169332724,Voluntary Change,Voluntary Change
8593347560,Mileage Plus,Mileage Plus
6863435916,Digital Support,Digital Support
7028537324,ETC,ETC
6305578379,Baggage,Baggage
7663539093,Digital Support,Digital Support
9228226893,Mileage Plus  ,Mileage Plus
6254201875,IRROPS,IRROPS
3806513502,Products & Services,Products & Services
535976185,IRROPS,IRROPS
5714251827,Post Flight,Post Flight
5611756843,IRROPS  ,IRROPS
8253797679,Checkout,Checkout
4918095280,Traveler Updates,Traveler Updates
4549730722,IRROPS,IRROPS
4189001392,Other Topics,Other Topics
9291985683,Voluntary Change,Voluntary Change
6151889731,Digital Support,Digital Support
8527885306,Booking,Booking
6727630254,Check In,Check In
2360685923,Upgrade,Upgrade
8114577692,Seating,Seating
5914094009,Mileage Plus,Mileage Plus
5790151064,Seating,Seating
4666695726,Voluntary Change,Voluntary Change
6797393911,Voluntary Change,Voluntary Change
3527592715,Post Flight,Post Flight
5144590294,Upgrade,Upgrade
4421062676,Schedule Change,Schedule Change
6371852690,Communications,Communications
3806395254,Seating,Seating
3467196788,Check In,Check In
5585533775,IRROPS,IRROPS
3679006278,Seating,Seating
2117136858,IRROPS,IRROPS
5610293602,Voluntary Change,Voluntary Change
4415423519,Baggage,Baggage
3668782194,Seating,Seating
6651362717,Seating,Seating
3227310957,Mileage Plus,Mileage Plus
6313047374,Post Flight,Post Flight
9308779811,ETC,ETC
1534202147,Baggage,Baggage
3541787837,Voluntary Change,Voluntary Change
2539431358,Checkout,Checkout
7629297064,Traveler Updates,Traveler Updates
4483682278,Digital Support,Digital Support
8182893425,Other Topics,Other Topics
8157779754,IRROPS,IRROPS
7635561648,Voluntary Change,Voluntary Change
7204687923,Voluntary Change,Voluntary Change
5902942232,Post Flight,Post Flight
833988794,IRROPS,IRROPS
917050815,Post Flight,Post Flight
4581671703,Voluntary Change,Voluntary Change
8305446889,Voluntary Change,Voluntary Change
4399967348,Mileage Plus,Mileage Plus
4799250389,Post Flight,Post Flight
3732970249,Check In,Check In
9244837765,Seating,Seating
7221494938,Upgrade,Upgrade
6350000003,Seating,Seating
7161685921,IRROPS,IRROPS
7636409515,Mileage Plus,Mileage Plus
2513473971,ETC,ETC
5548026476,Products & Services,Products & Services
8113052945,Mileage Plus,Mileage Plus
5662948069,Post Flight,Post Flight
5927294697,Products & Services,Products & Services
6854234720,Seating,Seating
1929168944,Voluntary Change,Voluntary Change
6518894705,Mileage Plus,Mileage Plus
8475966172,Checkout,Checkout
8192905341,IRROPS,IRROPS
6582026135,Voluntary Change,Voluntary Change
6847032028,Products & Services  ,Products & Services
5750907458,IRROPS,IRROPS
1280410215,Digital Support,Digital Support
8761803175,Post Flight,Post Flight
1241765952,Post Flight,Post Flight
8930385476,ETC,ETC
4341505214,Upgrade,Upgrade
3164971567,Mileage Plus,Mileage Plus
15687861,Post Flight,Post Flight
3396297633,Upgrade,Upgrade
3288494465,IRROPS,IRROPS
3902583431,IRROPS,IRROPS
5009652241,Schedule Change,Schedule Change
9224047745,Checkout,Checkout
8915903582,Post Flight,Post Flight
1741070396,Checkout,Checkout
7241507442,Mileage Plus,Mileage Plus
4503434729,ETC,ETC
9877854876,Communications,Communications
4005647665,Post Flight,Post Flight
9485091628,IRROPS  ,IRROPS
3852452667,Checkout,Checkout
1002380332,Upgrade,Upgrade
1716573968,IRROPS,IRROPS
1599019531,Checkout,Checkout
1389722886,IRROPS,IRROPS
9720615603,ETC,ETC
5165826921,Check In,Check In
7008161236,Check In,Check In
9712501218,Voluntary Change,Voluntary Change
3987411324,Checkout,Checkout
76938697,Post Flight,Post Flight
92351006,Post Flight,Post Flight
5801584419,Communications,Communications
1888892601,Voluntary Change,Voluntary Change
4231010606,IRROPS,IRROPS
2431258878,Communications,Communications
4966852965,Mileage Plus,Mileage Plus
6048386542,Voluntary Change,Voluntary Change
993309980,Products & Services,Products & Services
6690572852,Communications,Communications
3779402500,Booking,Booking
7477032089,Check In,Check In
9185916620,Seating,Seating
2298822844,Voluntary Change,Voluntary Change
1773985194,Checkout,Checkout
3336670596,Mileage Plus,Mileage Plus
9350070695,IRROPS,IRROPS
1956703218,Digital Support,Digital Support
6200637645,IRROPS,IRROPS
2758711339,Products & Services,Products & Services
654122575,Schedule Change,Schedule Change
6511443495,Checkout,Checkout
4898594864,Other Topics,Other Topics
4296493405,Seating,Seating
4031746537,IRROPS,IRROPS
8418209401,Mileage Plus,Mileage Plus
6563530656,Voluntary Change,Voluntary Change
7095073463,Post Flight,Post Flight
2942309241,Mileage Plus,Mileage Plus
6244204648,Voluntary Change,Voluntary Change
5420448087,Disability,Disability
7048726195,Voluntary Change  ,Voluntary Change
2084757132,Voluntary Change,Voluntary Change
275918905,Check In,Check In
5413610488,IRROPS,IRROPS
3671038620,ETC,ETC
723555735,Voluntary Change,Voluntary Change
9496188926,Communications,Communications
1971256593,Booking,Booking
8476279569,Communications,Communications
1788140554,Voluntary Change,Voluntary Change
8955614653,Mileage Plus,Mileage Plus
656561530,Seating,Seating
2403401049,Voluntary Change,Voluntary Change
7827091870,Voluntary Change,Voluntary Change
8093691693,IRROPS,IRROPS
7335794107,Post Flight,Post Flight
6058004885,IRROPS,IRROPS
8543326001,Upgrade,Upgrade
1435334239,Communications,Communications
9589080423,Communications,Communications
3625590367,Voluntary Cancel,Voluntary Cancel
5659334686,Other Topics,Other Topics
8246607796,IRROPS,IRROPS
8084939291,Check In,Check In
7457934618,Seating,Seating
8323151846,Booking,Booking
8353252642,Voluntary Change,Voluntary Change
5949505196,Voluntary Change,Voluntary Change
6884355154,Voluntary Change,Voluntary Change
6272622583,Communications,Communications
8897265293,Upgrade,Upgrade
7201416994,Digital Support,Digital Support
8983280081,Seating,Seating
3544194113,Voluntary Change,Voluntary Change
4292332348,Digital Support,Digital Support
5901697897,Communications,Communications
7305675997,Post Flight,Post Flight
1341620416,Voluntary Change,Voluntary Change
9299338660,Mileage Plus,Mileage Plus
2339354627,IRROPS,IRROPS
7534851077,Post Flight,Post Flight
5166491152,Communications,Communications
7249908623,Booking,Booking
3894296428,Mileage Plus,Mileage Plus
9593384277,Booking,Booking
3726056028,Seating,Seating
7371067521,Post Flight,Post Flight
846060015,Checkout,Checkout
832037882,Mileage Plus  ,Mileage Plus
8958914295,Upgrade,Upgrade
2853945842,Voluntary Change,Voluntary Change
2115643274,Traveler Updates,Traveler Updates
1700103136,IRROPS,IRROPS
2036008660,Post Flight  ,Post Flight
6932450998,Seating,Seating
7255105334,Post Flight,Post Flight
6176337698,Baggage,Baggage
350430380,Other Topics,Other Topics
2622836009,Mileage Plus,Mileage Plus
6685036935,IRROPS,IRROPS
2501635692,Voluntary Change,Voluntary Change
508934227,IRROPS,IRROPS
7606441276,IRROPS,IRROPS
1746043624,Mileage Plus,Mileage Plus
8754011121,Seating,Seating
9540497123,Checkout,Checkout
3928648951,Seating,Seating
537480007,Check In,Check In
1743290576,ETC,ETC
5966143164,Unaccompanied Minor,Unaccompanied Minor
637258059,IRROPS,IRROPS
6971782375,Products & Services,Products & Services
7283882700,IRROPS,IRROPS
4533104685,IRROPS,IRROPS
1008336399,Products & Services,Products & Services
8911616165,Booking,Booking
8174003150,Check In,Check In
1406202435,IRROPS,IRROPS
4775149948,Upgrade,Upgrade
8690441112,Products & Services,Products & Services
4373847599,Voluntary Change,Voluntary Change
4742445650,IRROPS,IRROPS
1167635918,Seating,Seating
5849695478,Post Flight,Post Flight
9149224720,Traveler Updates,Traveler Updates
6544047451,IRROPS,IRROPS
4935016994,Communications,Communications
4386334981,Voluntary Cancel,Voluntary Cancel
2809995216,Communications,Communications
4410617633,Voluntary Change,Voluntary Change
2853867809,Checkout,Checkout
8939465960,Voluntary Change,Voluntary Change
4115775164,Mileage Plus,Mileage Plus
8781305250,IRROPS,IRROPS
2685767442,Voluntary Change,Voluntary Change
4590037286,Traveler Updates,Traveler Updates
3755123041,Post Flight,Post Flight
7843882271,Other Topics,Other Topics
4955444936,Products & Services,Products & Services
5813242113,ETC,ETC
8699545651,Mileage Plus,Mileage Plus
6123162500,Voluntary Cancel,Voluntary Cancel
6517223268,Mileage Plus,Mileage Plus
7329199750,Checkout,Checkout
8542773259,Upgrade,Upgrade
1610957295,Voluntary Change,Voluntary Change
6532105216,IRROPS,IRROPS
1189454326,Upgrade,Upgrade
8570796827,Voluntary Change,Voluntary Change
7900121048,Communications,Communications
5600334953,IRROPS,IRROPS
876809868,IRROPS,IRROPS
6750216637,IRROPS,IRROPS
6937471761,IRROPS,IRROPS
8651909661,Communications,Communications
7799790418,Products & Services,Products & Services
7917858910,Baggage,Baggage
7807958340,Post Flight,Post Flight
4900025981,Upgrade,Upgrade
9895296489,Voluntary Change,Voluntary Change
2414098163,Seating  ,Seating
7665717913,Post Flight,Post Flight
5558695962,Voluntary Change,Voluntary Change
5631060986,IRROPS,IRROPS
8297337576,Digital Support,Digital Support
5021385668,Booking,Booking
3398327109,IRROPS,IRROPS
9947366827,Voluntary Change,Voluntary Change
9839999610,Check In,Check In
8290905155,Seating,Seating
6476128660,Checkout,Checkout
674816135,Post Flight,Post Flight
3480076969,Post Flight,Post Flight
5918740936,Communications,Communications
3720605525,IRROPS,IRROPS
1283685950,Booking,Booking
618037986,Products & Services,Products & Services
6683674165,Voluntary Change,Voluntary Change
8778566169,Voluntary Change,Voluntary Change
9759407160,Products & Services,Products & Services
6463990511,Voluntary Change,Voluntary Change
13660800,Products & Services,Products & Services
9432143421,Disability,Disability
1313318443,Voluntary Change,Voluntary Change
5071085876,Products & Services,Products & Services
6009125725,Communications,Communications
4841382348,Voluntary Cancel,Voluntary Cancel
3079569873,Post Flight,Post Flight
2356571146,IRROPS,IRROPS
6396345685,Post Flight,Post Flight
5631880298,IRROPS,IRROPS
9558649772,Mileage Plus,Mileage Plus
3893236154,Baggage,Baggage
6896097419,IRROPS,IRROPS
9890414814,Post Flight,Post Flight
3362764497,Voluntary Change,Voluntary Change
7436215292,IRROPS,IRROPS
9982662214,Voluntary Change,Voluntary Change
1442495057,Voluntary Change,Voluntary Change
2746833972,Mileage Plus,Mileage Plus
1356127131,Other Topics,Other Topics
8769745544,Upgrade,Upgrade
550791520,IRROPS,IRROPS
1160219253,Communications,Communications
7020519341,IRROPS,IRROPS
4883300134,IRROPS,IRROPS
3080953049,Mileage Plus,Mileage Plus
1546602364,Booking,Booking
6813350426,Schedule Change,Schedule Change
329353696,Voluntary Change,Voluntary Change
2618769203,Baggage,Baggage
614389586,Post Flight,Post Flight
611263917,Communications,Communications
4223492950,Upgrade,Upgrade
6344281320,Baggage,Baggage
6447085400,IRROPS,IRROPS
4251961778,Upgrade,Upgrade
3706280634,Other Topics,Other Topics
3458584639,Mileage Plus,Mileage Plus
1706308729,Schedule Change,Schedule Change
8738948392,Unaccompanied Minor,Unaccompanied Minor
8404437288,Other Topics,Other Topics
5296037867,Products & Services,Products & Services
1589175505,IRROPS,IRROPS
3915809393,Voluntary Cancel,Voluntary Cancel
6609236701,Baggage,Baggage
5355704983,Mileage Plus,Mileage Plus
3494361974,IRROPS,IRROPS
8003847347,Upgrade,Upgrade
4241541938,IRROPS,IRROPS
133161626,Disability,Disability
5761674619,Voluntary Change,Voluntary Change
6796975376,Voluntary Change,Voluntary Change
7273795803,Upgrade,Upgrade
4904146633,Communications,Communications
6840264284,Disability,Disability
3828439360,IRROPS,IRROPS
5495160835,IRROPS,IRROPS
1762458643,Communications,Communications
4605260689,IRROPS,IRROPS
2286414225,Mileage Plus,Mileage Plus
4153832888,Mileage Plus,Mileage Plus
2234443592,Baggage,Baggage
1513672525,Mileage Plus,Mileage Plus
1011534696,Check In,Check In
1676788698,Products & Services,Products & Services
5779631104,Products & Services,Products & Services
5180496899,Seating,Seating
4586456904,Voluntary Change,Voluntary Change
1747258638,Seating,Seating
7977691416,Baggage,Baggage
3225456018,Traveler Updates,Traveler Updates
4067812509,Baggage,Baggage
9860514462,Products & Services,Products & Services
8238664442,Upgrade,Upgrade
3251588215,Products & Services,Products & Services
9039934816,Digital Support,Digital Support
1896981530,Baggage,Baggage
3025289212,Booking,Booking
2730374804,Voluntary Cancel,Voluntary Cancel
5997715229,Post Flight,Post Flight
9224778233,IRROPS,IRROPS
7562632095,Mileage Plus,Mileage Plus
4772563517,Voluntary Change,Voluntary Change
98658843,Post Flight,Post Flight
5551667371,Voluntary Change,Voluntary Change
9104885978,IRROPS,IRROPS
6895099767,IRROPS,IRROPS
8683722599,IRROPS,IRROPS
9803496266,Voluntary Cancel,Voluntary Cancel
1620696226,Check In,Check In
4366259473,Baggage,Baggage
3815997395,Voluntary Change,Voluntary Change
8658345057,Baggage,Baggage
6770875905,IRROPS,IRROPS
7208586343,Voluntary Change,Voluntary Change
2579522985,Checkout,Checkout
6115842952,Voluntary Cancel,Voluntary Cancel
4913240294,Mileage Plus  ,Mileage Plus
9254441991,Voluntary Cancel,Voluntary Cancel
5615916337,Baggage,Baggage
3263263798,Post Flight,Post Flight
1329825117,Voluntary Change,Voluntary Change
8184116762,Voluntary Cancel,Voluntary Cancel
2133695719,Mileage Plus,Mileage Plus
3665847866,IRROPS,IRROPS
295637376,Upgrade,Upgrade
8686211208,IRROPS,IRROPS
2318368943,IRROPS,IRROPS
7548021907,Voluntary Change,Voluntary Change
2699226329,Digital Support,Digital Support
9142238504,Post Flight,Post Flight
5230797692,IRROPS,IRROPS
3426563877,Booking,Booking
6861103342,Baggage,Baggage
5689134826,Mileage Plus,Mileage Plus
2128811176,Voluntary Cancel,Voluntary Cancel
9451294919,Post Flight,Post Flight
1178871024,Communications,Communications
5793971450,Checkout,Checkout
2559674931,Mileage Plus,Mileage Plus
7348096879,Upgrade,Upgrade
2064218665,IRROPS,IRROPS
9857580154,Check In,Check In
3784841144,Upgrade,Upgrade
5679435322,IRROPS,IRROPS
7269526998,Mileage Plus,Mileage Plus
2376368992,Seating,Seating
1992397734,Other Topics,Other Topics
2833257680,Other Topics,Other Topics
5513563532,Products & Services,Products & Services
3073527237,IRROPS,IRROPS
4260435749,Mileage Plus,Mileage Plus
468301003,IRROPS,IRROPS
8011429755,Upgrade,Upgrade
507299458,Voluntary Change,Voluntary Change
7684223954,IRROPS,IRROPS
4108866530,Mileage Plus,Mileage Plus
1850643172,Upgrade,Upgrade
8002985324,Booking,Booking
7997283180,Check In,Check In
6848785356,Booking,Booking
2336375487,Communications,Communications
9312488210,IRROPS,IRROPS
4440787785,Digital Support,Digital Support
3324801956,Seating,Seating
3137421044,Communications,Communications
761812750,Mileage Plus,Mileage Plus
147022844,Booking,Booking
7527459587,Check In,Check In
9014235712,Checkout,Checkout
1290153239,Voluntary Change,Voluntary Change
4363951760,Booking,Booking
9298439589,IRROPS,IRROPS
6789459387,Mileage Plus,Mileage Plus
4248583687,Other Topics,Other Topics
8417898033,IRROPS,IRROPS
2290481542,IRROPS,IRROPS
5144219443,ETC,ETC
5676633939,IRROPS,IRROPS
693531044,IRROPS,IRROPS
1195138142,IRROPS,IRROPS
2049081657,Voluntary Change,Voluntary Change
8122219188,Booking,Booking
5762592210,Communications,Communications
3257652081,Voluntary Change,Voluntary Change
4361693980,IRROPS,IRROPS
6923493469,Products & Services,Products & Services
2876605390,IRROPS,IRROPS
8022835649,IRROPS,IRROPS
6222813424,Voluntary Cancel,Voluntary Cancel
3583459508,IRROPS,IRROPS
7919698017,Mileage Plus,Mileage Plus
4279082778,Check In,Check In
7001211202,Post Flight,Post Flight
601184204,Post Flight,Post Flight
2216395876,IRROPS,IRROPS
1325617631,Other Topics,Other Topics
4756969260,Voluntary Cancel,Voluntary Cancel
8153725009,Seating,Seating
2067961504,Post Flight,Post Flight
8146763459,Digital Support,Digital Support
6415079937,Products & Services,Products & Services
533976860,Post Flight,Post Flight
8221144358,Seating,Seating
7910927440,Seating,Seating
5437147944,IRROPS,IRROPS
3355338011,IRROPS,IRROPS
3428984777,Mileage Plus,Mileage Plus
5738169530,Voluntary Change,Voluntary Change
4247964201,IRROPS,IRROPS
2412439853,Seating,Seating
290396056,IRROPS,IRROPS
1310759215,Voluntary Change,Voluntary Change
5724352010,Communications,Communications
5245374430,IRROPS,IRROPS
4198182376,Mileage Plus,Mileage Plus
9334613192,IRROPS,IRROPS
4083191264,IRROPS,IRROPS
9781477960,Booking,Booking
2854462848,Voluntary Change,Voluntary Change
2305663130,Voluntary Change,Voluntary Change
6993063894,Baggage,Baggage
7942973291,Traveler Updates,Traveler Updates
5993317042,IRROPS,IRROPS
1073206740,Voluntary Change,Voluntary Change
9409544999,IRROPS,IRROPS
4866470840,Seating,Seating
121026459,Post Flight,Post Flight
6028105907,Voluntary Change,Voluntary Change
2976922446,Voluntary Change,Voluntary Change
3685761268,IRROPS,IRROPS
7354654618,Disability,Disability
